dataset,seed,round,arm,client,group,samples,stage,norm,l0_distance,l0_threshold,margin,distance_threshold_ratio,unique_examples
mnist,137,9,B,19,above,414,accepted,0.06949451565742493,0.07751563936471939,0.41191764175891876,-0.33440200239419937,0.18818237314071298,92
mnist,137,9,B,20,floor,20,accepted,0.028759920969605446,0.045322149991989136,0.41191764175891876,-0.3665954917669296,0.11002721271771757,20
mnist,137,9,B,21,above,2254,L0_rejected,1.317305564880371,1.3041255474090576,0.41191764175891876,0.8922079056501389,3.165986146746095,100
mnist,137,9,B,23,above,195,L0_rejected,1.3497695922851562,1.3374707698822021,0.41191764175891876,0.9255531281232834,3.246937334781543,79
mnist,137,9,B,25,floor,20,accepted,0.09183374047279358,0.09717003256082535,0.41191764175891876,-0.3147476091980934,0.23589674903435096,20
mnist,137,9,B,26,floor,20,accepted,0.08909190446138382,0.09284017980098724,0.41191764175891876,-0.3190774619579315,0.22538529645040892,20
mnist,137,9,B,27,floor,20,accepted,0.142653688788414,0.12801437079906464,0.41191764175891876,-0.2839032709598541,0.31077661605468954,20
mnist,137,9,B,28,above,2075,L0_rejected,1.2457765340805054,1.2339569330215454,0.41191764175891876,0.8220392912626266,2.9956399239237683,100
mnist,137,9,B,29,floor,20,accepted,0.1339096575975418,0.13008925318717957,0.41191764175891876,-0.2818283885717392,0.31581374527123635,20
mnist,137,9,B,30,above,573,L0_rejected,1.1520808935165405,1.135611891746521,0.41191764175891876,0.7236942499876022,2.7568906417733756,95
mnist,137,9,B,31,above,1732,L0_rejected,1.2517062425613403,1.2355973720550537,0.41191764175891876,0.823679730296135,2.9996223681485494,99
mnist,137,9,B,32,floor,20,accepted,0.04475965350866318,0.05445162579417229,0.41191764175891876,-0.3574660159647465,0.13219056499172946,20
mnist,137,9,B,33,floor,20,accepted,0.09285062551498413,0.10091940313577652,0.41191764175891876,-0.31099823862314224,0.24499898257535951,20
mnist,137,9,B,34,above,33,L0_rejected,1.0422179698944092,1.0247161388397217,0.41191764175891876,0.6127984970808029,2.4876723766044786,33
mnist,137,9,B,35,above,242,L0_rejected,1.109878420829773,1.0931884050369263,0.41191764175891876,0.6812707632780075,2.653900426233096,90
mnist,137,9,B,36,above,91,L0_rejected,1.1939549446105957,1.181422472000122,0.41191764175891876,0.7695048302412033,2.8681036018641026,66
mnist,137,9,B,37,above,505,L0_rejected,1.3825855255126953,1.3701231479644775,0.41191764175891876,0.9582055062055588,3.326206525445112,96
mnist,137,9,B,38,floor,20,accepted,0.11888587474822998,0.1232718899846077,0.41191764175891876,-0.28864575177431107,0.29926343882293466,20
mnist,137,9,B,39,above,2300,L0_rejected,1.0869334936141968,1.0702589750289917,0.41191764175891876,0.6583413332700729,2.5982353425284406,96
mnist,137,9,B,40,above,177,accepted,0.07636786252260208,0.08764629811048508,0.41191764175891876,-0.3242713436484337,0.21277626696499063,81
mnist,137,9,B,41,floor,20,accepted,0.0331253744661808,0.0448274128139019,0.41191764175891876,-0.36709022894501686,0.10882615423434047,20
mnist,137,9,B,42,floor,20,accepted,0.048051148653030396,0.05221270024776459,0.41191764175891876,-0.3597049415111542,0.12675519316145942,20
mnist,137,9,B,43,floor,20,L0_rejected,0.763560950756073,0.7460505962371826,0.41191764175891876,0.33413295447826385,1.8111644673714178,20
mnist,137,9,B,44,floor,20,accepted,0.2849951684474945,0.27695432305336,0.41191764175891876,-0.13496331870555878,0.6723536332912194,20
mnist,137,9,B,45,floor,20,L0_rejected,1.118895411491394,1.1001957654953003,0.41191764175891876,0.6882781237363815,2.6709119832726347,20
mnist,137,9,B,47,floor,20,accepted,0.1272987574338913,0.12290789186954498,0.41191764175891876,-0.2890097498893738,0.2983797716085167,20
mnist,137,9,B,48,above,1297,L0_rejected,0.6359997987747192,0.6168143153190613,0.41191764175891876,0.20489667356014252,1.4974214570786981,99
mnist,137,9,B,49,floor,20,accepted,0.059031493961811066,0.069419264793396,0.41191764175891876,-0.34249837696552277,0.16852704947758637,20
mnist,137,9,B,50,floor,20,accepted,0.19530265033245087,0.19263185560703278,0.41191764175891876,-0.219285786151886,0.467646529496723,20
mnist,137,9,B,51,floor,20,accepted,0.08860999345779419,0.09676990658044815,0.41191764175891876,-0.3151477351784706,0.23492537529403573,20
mnist,137,9,B,52,floor,20,accepted,0.07482074946165085,0.07588541507720947,0.41191764175891876,-0.3360322266817093,0.18422472694583594,20
mnist,137,9,B,53,above,27,L0_rejected,1.4698413610458374,1.4571106433868408,0.41191764175891876,1.045193001627922,3.5373834370503547,27
mnist,137,9,B,54,floor,20,accepted,0.13411931693553925,0.13751135766506195,0.41191764175891876,-0.2744062840938568,0.33383216382255027,20
mnist,137,9,B,55,above,1013,L0_rejected,1.1436134576797485,1.1254409551620483,0.41191764175891876,0.7135233134031296,2.7321989666583164,97
mnist,137,9,B,56,above,4874,L0_rejected,0.6025131940841675,0.5821362733840942,0.41191764175891876,0.17021863162517548,1.413234623548361,99
mnist,137,9,B,57,floor,20,accepted,0.050448816269636154,0.058243196457624435,0.41191764175891876,-0.3536744453012943,0.14139524641120416,20
mnist,137,9,B,59,floor,20,accepted,0.0422908253967762,0.05400623381137848,0.41191764175891876,-0.3579114079475403,0.131109300346467,20
mnist,137,9,B,60,floor,20,accepted,0.0602223239839077,0.07273992896080017,0.41191764175891876,-0.3391777127981186,0.1765885254396857,20
mnist,137,9,B,61,floor,20,accepted,0.02822873741388321,0.04131309688091278,0.41191764175891876,-0.370604544878006,0.10029455573813932,20
mnist,137,9,B,63,floor,20,L0_rejected,0.7375478148460388,0.7221817970275879,0.41191764175891876,0.31026415526866913,1.7532189054681375,20
mnist,137,9,B,64,floor,20,accepted,0.04158775135874748,0.055465858429670334,0.41191764175891876,-0.35645178332924843,0.13465278688435636,20
mnist,137,9,B,65,above,29,accepted,0.07681436836719513,0.08755355328321457,0.41191764175891876,-0.3243640884757042,0.21255111315299444,28
mnist,137,9,B,66,above,366,L0_rejected,1.095679759979248,1.0837851762771606,0.41191764175891876,0.6718675345182419,2.6310724921839177,93
mnist,137,9,B,67,floor,20,accepted,0.040624815970659256,0.05356261506676674,0.41191764175891876,-0.358355026692152,0.13003234053790563,20
mnist,137,9,B,68,floor,20,accepted,0.021493349224328995,0.03881409764289856,0.41191764175891876,-0.3731035441160202,0.09422781087296843,20
mnist,137,9,B,69,above,2867,L0_rejected,1.2873669862747192,1.275125503540039,0.41191764175891876,0.8632078617811203,3.09558361738322,98
mnist,137,9,B,70,above,25,L0_rejected,1.1536775827407837,1.1350630521774292,0.41191764175891876,0.7231454104185104,2.7555582405517427,25
mnist,137,9,B,71,floor,20,accepted,0.1058042123913765,0.10553557425737381,0.41191764175891876,-0.30638206750154495,0.25620552158613336,20
mnist,137,9,B,72,floor,20,accepted,0.03443877398967743,0.0446033738553524,0.41191764175891876,-0.36731426790356636,0.10828226163097239,20
mnist,137,9,B,73,above,169,L0_rejected,1.1270982027053833,1.1084742546081543,0.41191764175891876,0.6965566128492355,2.691009420899982,74
mnist,137,9,B,75,floor,20,accepted,0.19430182874202728,0.18154776096343994,0.41191764175891876,-0.23036988079547882,0.4407380081809985,20
mnist,137,9,B,76,floor,20,accepted,0.24858590960502625,0.23457886278629303,0.41191764175891876,-0.17733877897262573,0.5694800100928524,20
mnist,137,9,B,77,floor,20,accepted,0.03678581118583679,0.04571285843849182,0.41191764175891876,-0.36620478332042694,0.11097572379588924,20
mnist,137,9,B,78,above,38,L0_rejected,0.448915034532547,0.4324920177459717,0.41191764175891876,0.020574375987052917,1.0499477902893375,38
mnist,137,9,B,79,above,5435,accepted,0.031565092504024506,0.04358630254864693,0.41191764175891876,-0.36833133921027184,0.10581314838211395,100
mnist,137,9,B,80,above,257,L0_rejected,1.3620171546936035,1.3483844995498657,0.41191764175891876,0.936466857790947,3.2734322661980784,82
mnist,137,9,B,81,floor,20,accepted,0.09052817523479462,0.09957648813724518,0.41191764175891876,-0.3123411536216736,0.24173882845135308,20
mnist,137,9,B,82,above,109,accepted,0.0344681479036808,0.05244333669543266,0.41191764175891876,-0.3594743050634861,0.1273151022896124,70
mnist,137,9,B,83,above,51,L0_rejected,1.3147120475769043,1.302361011505127,0.41191764175891876,0.8904433697462082,3.1617024363024346,50
mnist,137,9,B,84,above,171,L0_rejected,1.3829458951950073,1.3703593015670776,0.41191764175891876,0.9584416598081589,3.326779828403421,80
mnist,137,9,B,86,above,1497,L0_rejected,0.8208886981010437,0.8077653050422668,0.41191764175891876,0.3958476632833481,1.9609873993088747,98
mnist,137,9,B,87,floor,20,accepted,0.019468003883957863,0.038532234728336334,0.41191764175891876,-0.37338540703058243,0.09354354080053684,20
mnist,137,9,B,88,above,2129,L0_rejected,1.1381092071533203,1.1216187477111816,0.41191764175891876,0.7097011059522629,2.7229199092366785,97
mnist,137,9,B,89,floor,20,accepted,0.04953246936202049,0.06516328454017639,0.41191764175891876,-0.34675435721874237,0.15819493494360753,20
mnist,137,9,B,90,floor,20,accepted,0.14962996542453766,0.14113670587539673,0.41191764175891876,-0.27078093588352203,0.3426333120201712,20
mnist,137,9,B,91,above,476,L0_rejected,1.0239285230636597,1.0078364610671997,0.41191764175891876,0.595918819308281,2.4466940934203825,88
mnist,137,9,B,92,above,3674,L0_rejected,1.4294612407684326,1.4167912006378174,0.41191764175891876,1.0048735588788986,3.439501145394051,99
mnist,137,9,B,93,floor,20,accepted,0.048925649374723434,0.06225868687033653,0.41191764175891876,-0.34965895488858223,0.15114353103326028,20
mnist,137,9,B,94,above,22,accepted,0.22815100848674774,0.21780841052532196,0.41191764175891876,-0.1941092312335968,0.5287668903795039,22
mnist,137,9,B,95,floor,20,accepted,0.15699440240859985,0.14651834964752197,0.41191764175891876,-0.2653992921113968,0.35569816583207703,20
mnist,137,9,B,96,floor,20,accepted,0.03451436012983322,0.0423240028321743,0.41191764175891876,-0.36959363892674446,0.10274870154006438,20
mnist,137,9,B,97,above,4171,L0_rejected,1.3680446147918701,1.3551719188690186,0.41191764175891876,0.9432542771100998,3.2899098787862893,100
mnist,137,9,B,98,above,48,L0_rejected,1.2342402935028076,1.221748948097229,0.41191764175891876,0.8098313063383102,2.966002968166818,41
mnist,137,9,B,99,above,277,L0_rejected,1.1644587516784668,1.1521657705307007,0.41191764175891876,0.7402481287717819,2.7970779926076186,88
mnist,137,9,C,0,floor,20,accepted,0.03710588067770004,0.045409344136714935,0.40991775691509247,-0.36450841277837753,0.11077671891662091,20
mnist,137,9,C,1,above,562,L0_rejected,1.2952953577041626,1.28298819065094,0.40991775691509247,0.8730704337358475,3.129867318523333,20
mnist,137,9,C,2,above,422,accepted,0.13291379809379578,0.12898102402687073,0.40991775691509247,-0.28093673288822174,0.3146509802296439,20
mnist,137,9,C,3,floor,20,L0_rejected,0.6535359025001526,0.6364200711250305,0.40991775691509247,0.22650231420993805,1.5525555075108741,20
mnist,137,9,C,5,floor,20,accepted,0.10900512337684631,0.11742101609706879,0.40991775691509247,-0.2924967408180237,0.2864501820578379,20
mnist,137,9,C,6,floor,20,accepted,0.046717569231987,0.05313652753829956,0.40991775691509247,-0.3567812293767929,0.12962728899130344,20
mnist,137,9,C,7,floor,20,accepted,0.08730001747608185,0.08781204372644424,0.40991775691509247,-0.3221057131886482,0.21421868715151324,20
mnist,137,9,C,8,floor,20,accepted,0.06527606397867203,0.07419544458389282,0.40991775691509247,-0.33572231233119965,0.1810008064599679,20
mnist,137,9,C,9,above,1661,L0_rejected,1.3884985446929932,1.376296877861023,0.40991775691509247,0.9663791209459305,3.35749514297352,20
mnist,137,9,C,10,above,102,L0_rejected,1.263103723526001,1.249703049659729,0.40991775691509247,0.8397852927446365,3.0486677597589016,20
mnist,137,9,C,11,above,380,L0_rejected,1.1280351877212524,1.1092031002044678,0.40991775691509247,0.6992853432893753,2.705916202684092,20
mnist,137,9,C,12,floor,20,accepted,0.05341954901814461,0.062213171273469925,0.40991775691509247,-0.34770458564162254,0.1517698860904831,20
mnist,137,9,C,13,floor,20,L0_rejected,0.7044016122817993,0.6852865815162659,0.40991775691509247,0.2753688246011734,1.6717660310046325,20
mnist,137,9,C,15,floor,20,accepted,0.1272825002670288,0.13552704453468323,0.40991775691509247,-0.27439071238040924,0.33062008719655284,20
mnist,137,9,C,16,above,303,L0_rejected,1.1993608474731445,1.1877636909484863,0.40991775691509247,0.7778459340333939,2.89756584317598,20
mnist,137,9,C,18,above,1463,L0_rejected,1.2353875637054443,1.222274661064148,0.40991775691509247,0.8123569041490555,2.9817558289316106,20
mnist,137,9,C,19,above,414,accepted,0.1367110311985016,0.1355343759059906,0.40991775691509247,-0.27438338100910187,0.3306379721775855,20
mnist,137,9,C,20,floor,20,accepted,0.028759920969605446,0.04569736868143082,0.40991775691509247,-0.36422038823366165,0.1114793587507268,20
mnist,137,9,C,21,above,2254,L0_rejected,1.2680559158325195,1.2550020217895508,0.40991775691509247,0.8450842648744583,3.061594675074062,20
mnist,137,9,C,23,above,195,L0_rejected,1.3693374395370483,1.3568276166915894,0.40991775691509247,0.9469098597764969,3.3099996128555933,20
mnist,137,9,C,25,floor,20,accepted,0.09183373302221298,0.09740400314331055,0.40991775691509247,-0.3125137537717819,0.2376184039362953,20
mnist,137,9,C,26,floor,20,accepted,0.08909191191196442,0.09300120919942856,0.40991775691509247,-0.3169165477156639,0.22687772761864566,20
mnist,137,9,C,27,floor,20,accepted,0.142653688788414,0.12765561044216156,0.40991775691509247,-0.2822621464729309,0.31141761557941794,20
mnist,137,9,C,28,above,2075,L0_rejected,1.3168177604675293,1.304198145866394,0.40991775691509247,0.8942803889513016,3.18160929568254,20
mnist,137,9,C,29,floor,20,accepted,0.1339096575975418,0.13010923564434052,0.40991775691509247,-0.27980852127075195,0.3174032679713615,20
mnist,137,9,C,30,above,573,L0_rejected,1.1180000305175781,1.101491093635559,0.40991775691509247,0.6915733367204666,2.6871026567012426,20
mnist,137,9,C,31,above,1732,L0_rejected,1.227293848991394,1.2107690572738647,0.40991775691509247,0.8008513003587723,2.9536877504056385,20
mnist,137,9,C,32,floor,20,accepted,0.04475964978337288,0.05463552102446556,0.40991775691509247,-0.3552822358906269,0.13328410419600922,20
mnist,137,9,C,33,floor,20,accepted,0.09285062551498413,0.10125286877155304,0.40991775691509247,-0.30866488814353943,0.24700776451732454,20
mnist,137,9,C,34,above,33,L0_rejected,1.056989073753357,1.0389564037322998,0.40991775691509247,0.6290386468172073,2.5345484214959297,20
mnist,137,9,C,35,above,242,L0_rejected,1.0643929243087769,1.048040747642517,0.40991775691509247,0.6381229907274246,2.556709803277932,20
mnist,137,9,C,36,above,91,L0_rejected,1.1845399141311646,1.1726539134979248,0.40991775691509247,0.7627361565828323,2.860705333486737,20
mnist,137,9,C,37,above,505,L0_rejected,1.3349342346191406,1.322765588760376,0.40991775691509247,0.9128478318452835,3.226904827727101,20
mnist,137,9,C,38,floor,20,accepted,0.11888586729764938,0.12350977957248688,0.40991775691509247,-0.2864079773426056,0.30130380421180397,20
mnist,137,9,C,39,above,2300,L0_rejected,1.1688048839569092,1.1523414850234985,0.40991775691509247,0.7424237281084061,2.811152885143706,20
mnist,137,9,C,40,above,177,accepted,0.1086638793349266,0.11835354566574097,0.40991775691509247,-0.2915642112493515,0.2887251007529686,20
mnist,137,9,C,41,floor,20,accepted,0.0331253781914711,0.04513179883360863,0.40991775691509247,-0.36478595808148384,0.11009964333639959,20
mnist,137,9,C,42,floor,20,accepted,0.048051148653030396,0.05231179669499397,0.40991775691509247,-0.3576059602200985,0.12761534676778952,20
mnist,137,9,C,43,floor,20,L0_rejected,0.763560950756073,0.7458276152610779,0.40991775691509247,0.3359098583459854,1.8194567146198632,20
mnist,137,9,C,44,floor,20,accepted,0.2849951684474945,0.27670547366142273,0.40991775691509247,-0.13321228325366974,0.6750268047518068,20
mnist,137,9,C,45,floor,20,L0_rejected,1.118895411491394,1.0997486114501953,0.40991775691509247,0.6898308545351028,2.682851847469466,20
mnist,137,9,C,47,floor,20,accepted,0.1272987723350525,0.12289179861545563,0.40991775691509247,-0.28702595829963684,0.2997962311764664,20
mnist,137,9,C,48,above,1297,L0_rejected,0.5043927431106567,0.4862828552722931,0.40991775691509247,0.07636509835720062,1.186293706649596,20
mnist,137,9,C,49,floor,20,accepted,0.059031493961811066,0.06977103650569916,0.40991775691509247,-0.3401467204093933,0.17020740216470068,20
mnist,137,9,C,50,floor,20,accepted,0.19530265033245087,0.19255074858665466,0.40991775691509247,-0.2173670083284378,0.46973019670025734,20
mnist,137,9,C,51,floor,20,accepted,0.08860998600721359,0.09714549034833908,0.40991775691509247,-0.3127722665667534,0.23698775842116332,20
mnist,137,9,C,52,floor,20,accepted,0.07482074946165085,0.07610626518726349,0.40991775691509247,-0.333811491727829,0.1856622795753335,20
mnist,137,9,C,53,above,27,L0_rejected,1.4746805429458618,1.4619134664535522,0.40991775691509247,1.0519957095384598,3.5663579871617097,20
mnist,137,9,C,54,floor,20,accepted,0.13411931693553925,0.13781139254570007,0.40991775691509247,-0.2721063643693924,0.336192785554897,20
mnist,137,9,C,55,above,1013,L0_rejected,1.1619664430618286,1.1433216333389282,0.40991775691509247,0.7334038764238358,2.789148833032251,20
mnist,137,9,C,56,above,4874,L0_rejected,0.6442998051643372,0.6252933144569397,0.40991775691509247,0.21537555754184723,1.5254116317446054,20
mnist,137,9,C,57,floor,20,accepted,0.050448816269636154,0.058508340269327164,0.40991775691509247,-0.3514094166457653,0.14273189995388802,20
mnist,137,9,C,59,floor,20,accepted,0.0422908291220665,0.05437173694372177,0.40991775691509247,-0.3555460199713707,0.13264059930681157,20
mnist,137,9,C,60,floor,20,accepted,0.0602223239839077,0.07300183176994324,0.40991775691509247,-0.33691592514514923,0.17808897160086756,20
mnist,137,9,C,61,floor,20,accepted,0.02822873741388321,0.0416962206363678,0.40991775691509247,-0.36822153627872467,0.10171850312160169,20
mnist,137,9,C,63,floor,20,L0_rejected,0.7375478744506836,0.7220675349235535,0.40991775691509247,0.312149778008461,1.761493672188291,20
mnist,137,9,C,64,floor,20,accepted,0.041587747633457184,0.05584666132926941,0.40991775691509247,-0.35407109558582306,0.13623869760986496,20
mnist,137,9,C,65,above,29,accepted,0.09056226909160614,0.10078807920217514,0.40991775691509247,-0.30912967771291733,0.2458739039769182,20
mnist,137,9,C,66,above,366,L0_rejected,1.152532696723938,1.140486240386963,0.40991775691509247,0.7305684834718704,2.782231852969461,20
